date,company,hype_score,moat_score,sentiment_score,bubble_index,technical_moat_prob,marketing_hype_prob,monetization_prob,real_world_usage_prob,top_comment
2025-12-31 16:25:49.307942,Rabbit R1,0.5411596292068768,0.6379132355300354,0.5692746362850131,0.26883092911789425,0.5103305884240283,0.4870436662861891,0.14973086445549674,0.40871415215850415,Just a wrapper around GPT-4.
2026-01-01 16:25:49.307942,Rabbit R1,0.6259006877729442,0.6496354642169546,0.8850711452306368,0.3175101490373264,0.5197083713735637,0.5633106189956497,0.4061416524038904,0.091183913736467,Absolute vaporware.
2026-01-02 16:25:49.307942,Rabbit R1,0.7369993953732343,0.5820043204093418,0.640848957207997,0.4366633833092617,0.46560345632747346,0.6632994558359109,0.23723824961310813,0.44280186107929526,Hardware is hard.
2026-01-03 16:25:49.307942,Rabbit R1,0.5910872618582761,0.6535138065129399,0.3247159583019008,0.2917156368968908,0.5228110452103519,0.5319785356724485,0.052663168471136786,0.24122373238544814,Hardware is hard.
2026-01-04 16:25:49.307942,Rabbit R1,0.6405069177738155,0.6615135690465831,0.7930202093075603,0.31932889915148827,0.5292108552372665,0.576456225996434,0.29754503383134523,0.47428376141589784,Incredible adoption rate.
2026-01-05 16:25:49.307942,Rabbit R1,0.4380813126099946,0.46497163934995966,0.2548793276673033,0.3154064488400233,0.37197731147996776,0.39427318134899514,0.5800994862432179,0.4525284783606438,Incredible adoption rate.
2026-01-06 16:25:49.307942,Rabbit R1,0.5915840228023042,0.6453696539833477,0.5601758580478026,0.2974762458793043,0.5162957231866782,0.5324256205220738,0.12999709749791652,0.10081758762939619,Latency is too high.
2026-01-07 16:25:49.307942,Rabbit R1,0.6619686126697231,0.5989543878779706,0.46479399661611115,0.37534281652783497,0.4791635103023765,0.5957717514027507,0.38702954471856216,0.4897124645086498,Latency is too high.
2026-01-08 16:25:49.307942,Rabbit R1,0.6512327791411496,0.5622103180283142,0.2971849041461156,0.39268164074189027,0.4497682544226514,0.5861095012270346,0.26379195063527733,0.35121934788182857,Absolute vaporware.
2026-01-09 16:25:49.307942,Rabbit R1,0.7328987232574575,0.6962981707322613,0.7405869509105497,0.35773370168346413,0.557038536585809,0.6596088509317118,0.4461751320802702,0.1364913602672574,Just a wrapper around GPT-4.
2026-01-10 16:25:49.307942,Rabbit R1,0.4638400172476219,0.6186742457577041,0.5933139691215832,0.23011051432661186,0.4949393966061633,0.4174560155228597,0.37196604673317335,0.11337130924814581,Just a wrapper around GPT-4.
2026-01-11 16:25:49.307942,Rabbit R1,0.5312804547625404,0.509841698729611,0.4694691742587171,0.34762583735528624,0.40787335898368887,0.47815240928628633,0.22994065827006915,0.18194863460914695,Latency is too high.
2026-01-12 16:25:49.307942,Rabbit R1,0.4007427226125665,0.6062475420758587,0.2709278167499858,0.19633012035780517,0.484998033660687,0.36066845035130984,0.5997663648481893,0.31681457344854996,Latency is too high.
2026-01-13 16:25:49.307942,Rabbit R1,0.654908877766032,0.6897373615755564,0.8093388603276983,0.31011434412698374,0.5517898892604451,0.5894179899894288,0.16709386931543863,0.33554725377667693,Where is the revenue model?
2026-01-14 16:25:49.307942,Rabbit R1,0.5713853184174241,0.6328774318156234,0.23023038590179862,0.29233859106786714,0.5063019454524987,0.5142467865756817,0.3627985580587279,0.47868417135368474,Just a wrapper around GPT-4.
2026-01-15 16:25:49.307942,Rabbit R1,0.5962864759566713,0.6187760313687145,1.0,0.3183402963919712,0.49502082509497164,0.5366578283610042,0.17819476931725567,0.09180195020875326,Latency is too high.
2026-01-16 16:25:49.307942,Rabbit R1,0.5504192311105578,0.6111340058098177,0.37581392096628885,0.2928568168671601,0.4889072046478542,0.495377307999502,0.37989048977133294,0.1637764275716464,The moat is data.
2026-01-17 16:25:49.307942,Rabbit R1,0.6519381239583001,0.5990458851277752,0.746252186114402,0.3685948258870166,0.4792367081022202,0.5867443115624701,0.08873834768455914,0.3075356708460393,Hardware is hard.
2026-01-18 16:25:49.307942,Rabbit R1,0.6144215923173719,0.5893423891317424,0.21680370416764955,0.350052802123753,0.47147391130539396,0.5529794330856348,0.48243381349841147,0.37866082442682947,Latency is too high.
2026-01-19 16:25:49.307942,Rabbit R1,0.6384166343903069,0.6552962259343295,0.6133546049194452,0.322080272303985,0.5242369807474636,0.5745749709512763,0.4097674857128157,0.49276681144411605,Just a wrapper around GPT-4.
2026-01-20 16:25:49.307942,Rabbit R1,0.7836586209023875,0.5980682706026164,0.45703034669531295,0.45706023353318076,0.4784546164820931,0.7052927588121487,0.10188163901511427,0.3736992490209173,Incredible adoption rate.
2026-01-21 16:25:49.307942,Rabbit R1,0.5990089565444299,0.6436315702798833,0.08467929321595391,0.3035849241763644,0.5149052562239066,0.5391080608899869,0.5410301224384741,0.12805405240765683,Absolute vaporware.
2026-01-22 16:25:49.307942,Rabbit R1,0.6123846791763157,0.60996135439201,0.7656571336574352,0.3349488831895371,0.48796908351360807,0.5511462112586841,0.2885741772968156,0.3223900442429932,The moat is data.
2026-01-23 16:25:49.307942,Rabbit R1,0.6295541869171395,0.5959720181869933,0.7326678461341424,0.35572144582009746,0.47677761454959466,0.5665987682254255,0.30063392973434405,0.40761750765037164,Just a wrapper around GPT-4.
2026-01-24 16:25:49.307942,Rabbit R1,0.5956151050920873,0.6058935368542782,0.9370854213492656,0.32648104549187273,0.48471482948342254,0.5360535945828786,0.10586561252635973,0.1556298598567688,This is a game changer!
2026-01-25 16:25:49.307942,Rabbit R1,0.6158892572718753,0.5670840513781192,0.3977189485880702,0.365870137262504,0.4536672411024954,0.5543003315446877,0.036884365250883434,0.43618218849341417,Hardware is hard.
2026-01-26 16:25:49.307942,Rabbit R1,0.6612384152416376,0.6123686434734918,0.37553774587944255,0.36591318117876387,0.4898949147787935,0.5951145737174739,0.14922414207751938,0.10953645439367732,Latency is too high.
2025-12-28 16:25:49.307942,Humane Pin,0.3207067703065636,0.5840994624303646,0.35795039322713545,0.15773820525079932,0.4672795699442917,0.2886360932759072,0.5534973205300716,0.31051486495303066,This is a game changer!
2025-12-29 16:25:49.307942,Humane Pin,0.37620644985905116,0.5684346419030673,0.5092672000508077,0.20518120530398928,0.4547477135224538,0.33858580487314605,0.4472928808201661,0.0038510814785495118,Just a wrapper around GPT-4.
2025-12-30 16:25:49.307942,Humane Pin,0.3604673893298881,0.5251899859724939,0.979716943341142,0.22351826890492946,0.42015198877799514,0.32442065039689927,0.06909568049935481,0.4584961877923826,Where is the revenue model?
2025-12-31 16:25:49.307942,Humane Pin,0.5121277801469493,0.6605199031634393,0.8919827112387273,0.23440525132233994,0.5284159225307515,0.46091500213225434,0.5099896512338995,0.32169006106587467,The moat is data.
2026-01-01 16:25:49.307942,Humane Pin,0.5450243432374182,0.5952550304936046,0.7816175889626984,0.29984620849587573,0.47620402439488374,0.4905219089136764,0.4125271645157458,0.15566065822171787,Hardware is hard.
2026-01-02 16:25:49.307942,Humane Pin,0.4809067345172824,0.6188681769488201,-0.034883665994122626,0.24135903837897485,0.49509454155905613,0.43281606106555415,0.4039105904402209,0.022524389047132776,Where is the revenue model?
2026-01-03 16:25:49.307942,Humane Pin,0.6057088674017486,0.5290097341080763,0.1895709628876992,0.3844660888624482,0.423207787286461,0.5451379806615737,0.1993395791815452,0.49411151093725075,The moat is data.
2026-01-04 16:25:49.307942,Humane Pin,0.45218871595342963,0.5640283380926657,0.3868235493976221,0.25877358524050925,0.4512226704741326,0.4069698443580867,0.09608752668725826,0.39912791477961457,The moat is data.
2026-01-05 16:25:49.307942,Humane Pin,0.46679135308497754,0.4943849531629195,1.0,0.31493759994803866,0.39550796253033565,0.4201122177764798,0.09381636283640009,0.3363044092881249,Just a wrapper around GPT-4.
2026-01-06 16:25:49.307942,Humane Pin,0.3707711139242896,0.6763926900477636,0.3038068924008045,0.129585615917684,0.5411141520382109,0.3336940025318606,0.5326933524952876,0.459551379227587,The moat is data.
2026-01-07 16:25:49.307942,Humane Pin,0.45541329763829813,0.5653726407890163,0.4917538967903747,0.2600271045661879,0.45229811263121306,0.40987196787446833,0.21215592224403299,0.2914236316374647,The moat is data.
2026-01-08 16:25:49.307942,Humane Pin,0.5066388979956433,0.658809293283624,0.7239517828350974,0.2318864031413462,0.5270474346268993,0.455975008196079,0.5785288835914878,0.1296551110432858,This is a game changer!
2026-01-09 16:25:49.307942,Humane Pin,0.4026460862847139,0.5638217076717548,0.5975827233180313,0.22588291907530608,0.4510573661374038,0.3623814776562425,0.19868806895284366,0.33262129620755937,The moat is data.
2026-01-10 16:25:49.307942,Humane Pin,0.5067557743504454,0.613829391278012,0.48797241147641274,0.26195092204828896,0.4910635130224096,0.45608019691540086,0.386024326761318,0.13563222114632628,This is a game changer!
2026-01-11 16:25:49.307942,Humane Pin,0.3836534948183969,0.6258610257005612,1.0,0.1718616460785571,0.500688820560449,0.3452881453365572,0.07076359544364694,0.47306414901586236,Incredible adoption rate.
2026-01-12 16:25:49.307942,Humane Pin,0.32564815103978195,0.6489185907476218,0.5479520340253294,0.1178197068614401,0.5191348725980974,0.29308333593580377,0.07889138401536035,0.11522491465458745,Hardware is hard.
2026-01-13 16:25:49.307942,Humane Pin,0.4018736047998639,0.5421505036925575,0.4788872572330665,0.2398154007382043,0.433720402954046,0.3616862443198775,0.2548943778386108,0.12070036060734901,Latency is too high.
2026-01-14 16:25:49.307942,Humane Pin,0.5375272186413365,0.4972620030403391,0.7909950302877846,0.3601768104006649,0.39780960243227126,0.4837744967772028,0.4067021865977513,0.306699286034854,Absolute vaporware.
2026-01-15 16:25:49.307942,Humane Pin,0.45875097900203277,0.6146058303323609,0.20592196591644796,0.22943009911311454,0.49168466426588875,0.4128758811018295,0.16137080687438046,0.3406165886893052,The moat is data.
2026-01-16 16:25:49.307942,Humane Pin,0.4335338323203632,0.5305931949892615,0.5510684636403347,0.2686270915540678,0.4244745559914092,0.3901804490883269,0.235383373894779,0.11957286172875864,The moat is data.
2026-01-17 16:25:49.307942,Humane Pin,0.533274951063187,0.5890283869239056,0.02519868642403178,0.2961643760928543,0.4712227095391245,0.47994745595686833,0.05822459404164928,0.38785167083602123,This is a game changer!
2026-01-18 16:25:49.307942,Humane Pin,0.45507911586004524,0.6176055583526925,0.4286189731680388,0.2249823716715685,0.494084446682154,0.4095712042740407,0.44764379639633195,0.05813364992174119,Hardware is hard.
2026-01-19 16:25:49.307942,Humane Pin,0.547118931815888,0.5539889865960126,0.09451043995604697,0.3287532968132503,0.4431911892768101,0.4924070386342992,0.35988568475316957,0.25234586427674793,Latency is too high.
2026-01-20 16:25:49.307942,Humane Pin,0.6048028255609295,0.6686913573567991,0.46669582993375397,0.29074097880275357,0.5349530858854393,0.5443225430048365,0.26405693940431024,0.4912531182482513,Incredible adoption rate.
2026-01-21 16:25:49.307942,Humane Pin,0.5758140531579425,0.5081770741783818,1.0,0.37842465265304054,0.4065416593427054,0.5182326478421483,0.014649749270516342,0.28704645131703876,Latency is too high.
2026-01-22 16:25:49.307942,Humane Pin,0.44156156372462685,0.6583882864693442,0.8739021654347303,0.18878218483685508,0.5267106291754754,0.3974054073521642,0.08795271297382357,0.16081993533460526,This is a game changer!
2026-01-23 16:25:49.307942,Humane Pin,0.5930824345348349,0.616580184749165,0.44291771169696154,0.31766816652377994,0.49326414779933203,0.5337741910813514,0.5907227513721859,0.3854453152458825,Latency is too high.
2026-01-24 16:25:49.307942,Humane Pin,0.37147190872907226,0.5889596991846465,-0.1555471200556533,0.18834147302961715,0.47116775934771726,0.334324717856165,0.4009029810010982,0.3711966662791469,Hardware is hard.
2026-01-25 16:25:49.307942,Humane Pin,0.5675802645325427,0.5300315528840454,0.4971197345693254,0.3583658077656649,0.4240252423072363,0.5108222380792885,0.025908999554054724,0.28282974200554367,Where is the revenue model?
2026-01-26 16:25:49.307942,Humane Pin,0.5367072099764219,0.5890560766079111,0.34795713603659106,0.29843408891234047,0.4712448612863289,0.48303648897877965,0.05860986371866219,0.09036184644494066,Incredible adoption rate.
2025-12-28 16:25:49.307942,LangChain,0.4481348156730423,0.5854071545996872,0.6064513664265244,0.2418184407155701,0.4683257236797498,0.40332133410573806,0.13080802406483164,0.3032677466472887,Absolute vaporware.
2025-12-29 16:25:49.307942,LangChain,0.38630128009769593,0.4710161516563665,1.0,0.27685675229421963,0.37681292132509325,0.34767115208792637,0.22451383361790445,0.22913085924993365,This is a game changer!
2025-12-30 16:25:49.307942,LangChain,0.49269106587324707,0.5191844355863264,0.7448190524872689,0.3156710868579471,0.4153475484690612,0.4434219592859224,0.46232768198445595,0.263888234652232,This is a game changer!
2025-12-31 16:25:49.307942,LangChain,0.5895447757955338,0.5153069381092772,0.7237618392708329,0.38282522512417105,0.4122455504874218,0.5305902982159804,0.10454460967053336,0.09414450109302003,This is a game changer!
2026-01-01 16:25:49.307942,LangChain,0.5328599924761659,0.4242374180054894,0.8022362257860269,0.40574838298045096,0.3393899344043916,0.4795739932285493,0.34575354757365545,0.16151723973558918,This is a game changer!
2026-01-02 16:25:49.307942,LangChain,0.41563179675385864,0.42669532071936417,0.07747768833020252,0.325957650689663,0.34135625657549135,0.3740686170784728,0.4069181014555379,0.4019487477470231,Hardware is hard.
2026-01-03 16:25:49.307942,LangChain,0.3218158787639802,0.5632644231775512,0.5853206584199805,0.17236763705761934,0.450611538542041,0.2896342908875822,0.49608073614260106,0.3041569625976512,Latency is too high.
2026-01-04 16:25:49.307942,LangChain,0.4208062649791981,0.5229449279466274,0.3099570825878816,0.26524089135504714,0.41835594235730195,0.37872563848127827,0.3516972981642105,0.1832406926645519,This is a game changer!
2026-01-05 16:25:49.307942,LangChain,0.44919106931341424,0.6354071209163582,0.7542321084099465,0.2091892989313707,0.5083256967330866,0.4042719623820728,0.3924116862340055,0.34053761230772367,The moat is data.
2026-01-06 16:25:49.307942,LangChain,0.6710930746237656,0.5129345910595554,0.7911945417419044,0.4387723223761401,0.41034767284764434,0.603983767161389,0.11393823990227053,0.12887840220231483,Hardware is hard.
2026-01-07 16:25:49.307942,LangChain,0.4316194441356354,0.467913019043781,0.5485248223708526,0.3091376167279029,0.37433041523502486,0.3884574997220719,0.2107143780431451,0.15581300742199744,Incredible adoption rate.
2026-01-08 16:25:49.307942,LangChain,0.5419004520087026,0.6288177754168753,0.30891444249321104,0.2753884510612182,0.5030542203335003,0.4877104068078324,0.13816766975889103,0.24143947731787319,Incredible adoption rate.
2026-01-09 16:25:49.307942,LangChain,0.4923281256499952,0.5701138744401582,0.14502232462473652,0.2814761674732247,0.45609109955212657,0.44309531308499567,0.23695150579762392,0.14435669308394522,Latency is too high.
2026-01-10 16:25:49.307942,LangChain,0.5509120492492734,0.550388224040583,0.6062366128103828,0.33368255013912695,0.4403105792324664,0.4958208443243461,0.06298464771362408,0.44366076204580407,The moat is data.
2026-01-11 16:25:49.307942,LangChain,0.6274301246265286,0.5915265496134611,0.8454911705049828,0.3572690500087117,0.4732212396907689,0.5646871121638758,0.22771925112347616,0.09704907225289539,Hardware is hard.
2026-01-12 16:25:49.307942,LangChain,0.4230736007812216,0.45301767663147896,-0.014489328355041686,0.3133706160998284,0.3624141413051832,0.38076624070309945,0.587786008589858,0.29566921474673635,Latency is too high.
2026-01-13 16:25:49.307942,LangChain,0.4007645193161429,0.5620144737266853,0.41788602716674417,0.22583336372630503,0.4496115789813483,0.3606880673845286,0.49964453724260033,0.04184104262083227,Absolute vaporware.
2026-01-14 16:25:49.307942,LangChain,0.4140790233003544,0.5406951413277441,0.3292019663888581,0.2489225879817402,0.4325561130621953,0.37267112097031896,0.1481311433356507,0.12495767150064024,Hardware is hard.
2026-01-15 16:25:49.307942,LangChain,0.2876500644586619,0.6148207404355762,0.6444025935076165,0.1152195493487238,0.491856592348461,0.25888505801279577,0.11127175004194463,0.023438303417385398,This is a game changer!
2026-01-16 16:25:49.307942,LangChain,0.37808240402435367,0.5062610555786342,0.5996479890339345,0.24788089896381296,0.4050088444629074,0.3402741636219183,0.3716233316048392,0.4285315199799133,Latency is too high.
2026-01-17 16:25:49.307942,LangChain,0.5288164234125402,0.5759140598531911,0.5053194422992591,0.30193490903956605,0.46073124788255293,0.4759347810712862,0.2756889884957297,0.18242139918013522,This is a game changer!
2026-01-18 16:25:49.307942,LangChain,0.5262439035519969,0.5261055422753117,0.7506394419933133,0.3334255741844568,0.42088443382024937,0.47361951319679724,0.07685825912464699,0.03406108186496004,This is a game changer!
2026-01-19 16:25:49.307942,LangChain,0.5473520583456252,0.5710818498783894,0.34928319286770954,0.3175134723114905,0.45686547990271154,0.4926168525110627,0.4004657737189105,0.14897190207249295,The moat is data.
2026-01-20 16:25:49.307942,LangChain,0.49413840772765744,0.537971747315773,0.49411068949486986,0.30411110694125626,0.4303773978526184,0.4447245669548917,0.23453544819579691,0.41827845251259504,Hardware is hard.
2026-01-21 16:25:49.307942,LangChain,0.6595253315970596,0.520052697023169,0.054675718321349265,0.4263150897159271,0.41604215761853525,0.5935727984373537,0.06479756856884657,0.40843955658547154,Just a wrapper around GPT-4.
2026-01-22 16:25:49.307942,LangChain,0.27634932802970874,0.5982493919399896,0.5382891131479195,0.11873329072647942,0.4785995135519917,0.24871439522673788,0.28855259579687503,0.15769231672946854,Just a wrapper around GPT-4.
2026-01-23 16:25:49.307942,LangChain,0.5194563906378609,0.5696074596916476,0.29466448581644283,0.2998992872974755,0.4556859677533181,0.4675107515740748,0.22900455579641674,0.49171374869917595,Incredible adoption rate.
2026-01-24 16:25:49.307942,LangChain,0.4787376356184449,0.5602053533271941,0.5280947140332082,0.27902152152750054,0.44816428266175534,0.4308638720566004,0.45652165611529283,0.32380762864639157,Just a wrapper around GPT-4.
2026-01-25 16:25:49.307942,LangChain,0.5598405633979617,0.5718152483419735,0.7037093810617375,0.3253502100373255,0.45745219867357884,0.5038565070581655,0.46488263777505,0.21450625756008573,Absolute vaporware.
2026-01-26 16:25:49.307942,LangChain,0.5960233945236699,0.5468762804083708,0.38827271827302473,0.3660980760768661,0.43750102432669663,0.536421055071303,0.061103291823709216,0.0300385993929167,The moat is data.
2025-12-28 16:25:49.307942,Perplexity,0.448853312803901,0.14497359676988963,0.10337916488627474,0.5359198106893409,0.11597887741591172,0.40396798152351093,0.24610176500695885,0.13131176925555155,This is a game changer!
2025-12-29 16:25:49.307942,Perplexity,0.5875421921429873,0.225042559903154,-0.10588914806952388,0.5749997548265555,0.1800340479225232,0.5287879729286886,0.3422482223282857,0.3836472837046474,Just a wrapper around GPT-4.
2025-12-30 16:25:49.307942,Perplexity,0.43822402012723743,0.13459606392741513,0.8420251873212827,0.5357519707998816,0.10767685114193211,0.3944016181145137,0.518064384183797,0.36572374225865056,Just a wrapper around GPT-4.
2025-12-31 16:25:49.307942,Perplexity,0.29413150372107344,0.11429562986222633,0.5952518360184884,0.4532239159058981,0.09143650388978107,0.2647183533489661,0.29460842120799546,0.12750131943648513,Where is the revenue model?
2026-01-01 16:25:49.307942,Perplexity,0.5522231524115908,0.18592627535301343,0.0924992284342846,0.5775312513723849,0.14874102028241074,0.49700083717043175,0.30889653326713257,0.036563576586559565,The moat is data.
2026-01-02 16:25:49.307942,Perplexity,0.42551493810215557,0.25175541320938816,0.4074091757543778,0.44917301659517833,0.20140433056751053,0.38296344429194,0.3422542390277591,0.15563098387574364,Latency is too high.
2026-01-03 16:25:49.307942,Perplexity,0.3855249241496715,0.1514756928619007,0.8994254422146803,0.4893661541918472,0.12118055428952057,0.3469724317347043,0.25378720522307785,0.27684832294425693,Just a wrapper around GPT-4.
2026-01-04 16:25:49.307942,Perplexity,0.5555757194294703,0.23627789107033453,0.6951271634607923,0.5461985522394238,0.18902231285626764,0.5000181474865233,0.44197404240652627,0.4053450089865836,The moat is data.
2026-01-05 16:25:49.307942,Perplexity,0.372236318258437,0.22919067035838064,0.0854016503697958,0.4286970986000376,0.18335253628670453,0.3350126864325933,0.5760976814330802,0.14368872708351682,Incredible adoption rate.
2026-01-06 16:25:49.307942,Perplexity,0.5088579461688794,0.31583886231772856,-0.24805574699032895,0.4620127225674338,0.25267108985418285,0.45797215155199145,0.006856604319742132,0.39260845651945986,Incredible adoption rate.
2026-01-07 16:25:49.307942,Perplexity,0.4351503786010416,0.2643732871034867,0.4402150306459692,0.44718472766503664,0.21149862968278935,0.3916353407409375,0.48735081788931345,0.1928996198807547,Hardware is hard.
2026-01-08 16:25:49.307942,Perplexity,0.4357564854222787,0.1883384269885888,0.25603842297661283,0.49827870562245996,0.15067074159087104,0.39218083688005084,0.43092421736061537,0.48649937869842064,Latency is too high.
2026-01-09 16:25:49.307942,Perplexity,0.4342514297034848,0.29184404128853536,0.9188102891475847,0.428271592276633,0.2334752330308283,0.3908262867331363,0.43416503841760673,0.42302424099569275,Absolute vaporware.
2026-01-10 16:25:49.307942,Perplexity,0.3600053374086718,0.23275116374142554,0.23763399638703347,0.4181694491114975,0.18620093099314045,0.32400480366780465,0.042993464884562994,0.40836353175468837,Incredible adoption rate.
